Row,Entity,Position X,Position Y,id,length(M),width(M),"type(B=3,D=1,T=2)",parking_type,parking_side
C-157-02,Tracker,342581.5997,3311930.73,2,45,3.92,2,,
C-157-02,Dock,342581.5997,3311930.305,3,0.75,0.9,0,Central,South
C-157-02,Tracker,342581.5997,3311884.772,4,45,3.92,2,,
C-157-02,Bridge,342583.5587,3311884.432,5,0.64,0.6,3,,
C-157-02,Tracker,342581.5997,3311854.029,6,30,3.92,2,,
C-158-01,Tracker,342592.3997,3312214.773,0,30,3.92,2,,
C-158-01,Bridge,342594.3587,3312214.433,1,0.82,0.6,3,,
C-158-01,Tracker,342592.3997,3312184.015,2,30,3.92,2,,
C-158-01,Bridge,342594.3587,3312183.675,3,0.82,0.6,3,,
C-158-01,Tracker,342592.3997,3312153.257,4,30,3.92,2,,
C-158-01,Bridge,342594.3587,3312152.917,5,0.82,0.6,3,,
C-158-01,Tracker,342592.3997,3312122.499,6,30,3.92,2,,
C-158-01,Bridge,342594.3587,3312122.159,7,0.82,0.6,3,,
C-158-01,Tracker,342592.3997,3312076.726,8,45,3.92,2,,
C-158-01,Dock,342592.3464,3312076.301,9,1.05,0.9,0,Central,South
C-158-01,Tracker,342592.3997,3312030.768,10,45,3.92,2,,
,Gap,342594.3587,3312030.428,0,0.82,-1,0,,
C-158-02,Tracker,342592.3997,3311985.01,0,45,3.92,2,,
C-158-02,Dock,342592.3997,3311984.585,1,1.05,0.9,0,Central,South
C-158-02,Tracker,342592.3997,3311939.052,2,45,3.92,2,,
C-158-02,Bridge,342594.3587,3311938.712,3,0.82,0.6,3,,
C-158-02,Tracker,342592.3997,3311908.309,4,30,3.92,2,,
C-158-02,Bridge,342594.3587,3311907.969,5,0.82,0.6,3,,
C-158-02,Tracker,342592.3997,3311877.551,6,30,3.92,2,,
C-159-01,Tracker,342603.1997,3312208.823,0,30,3.92,2,,
C-159-01,Bridge,342605.1587,3312208.483,1,0.82,0.6,3,,
C-159-01,Tracker,342603.1997,3312178.065,2,30,3.92,2,,
C-159-01,Bridge,342605.1587,3312177.725,3,0.64,0.6,3,,
C-159-01,Tracker,342603.1997,3312147.307,4,30,3.92,2,,
C-159-01,Bridge,342605.1587,3312146.967,5,0.82,0.6,3,,
C-159-01,Tracker,342603.1997,3312116.549,6,30,3.92,2,,
C-159-01,Bridge,342605.1587,3312116.209,7,0.82,0.6,3,,
C-159-01,Tracker,342603.1997,3312070.776,8,45,3.92,2,,
C-159-01,Dock,342603.1464,3312070.351,9,1.05,0.9,0,Central,South
C-159-01,Tracker,342603.1997,3312024.818,10,45,3.92,2,,
,Gap,342605.1587,3312024.478,0,0.64,-1,0,,
C-159-02,Tracker,342603.1997,3311979.06,0,45,3.92,2,,
C-159-02,Dock,342603.1997,3311978.635,1,1.05,0.9,0,Central,South
C-159-02,Tracker,342603.1997,3311933.102,2,45,3.92,2,,
C-159-02,Bridge,342605.1587,3311932.762,3,0.64,0.6,3,,
C-159-02,Tracker,342603.1997,3311902.359,4,30,3.92,2,,
C-159-02,Bridge,342605.1587,3311902.019,5,0.64,0.6,3,,
C-159-02,Tracker,342603.1997,3311871.601,6,30,3.92,2,,
C-160-01,Tracker,342613.9997,3312095.399,0,30,3.92,2,,
C-160-01,Bridge,342615.9587,3312095.059,1,0.82,0.6,3,,
C-160-01,Tracker,342613.9997,3312064.641,2,30,3.92,2,,
C-160-01,Bridge,342615.9587,3312064.301,3,0.82,0.6,3,,
C-160-01,Tracker,342613.9997,3312018.868,4,45,3.92,2,,
C-160-01,Dock,342613.9997,3312018.443,5,1.05,0.9,0,Central,South
C-160-01,Tracker,342613.9997,3311972.91,6,45,3.92,2,,
C-160-01,Bridge,342615.9587,3311972.57,7,0.82,0.6,3,,
C-160-01,Tracker,342613.9997,3311927.152,8,45,3.92,2,,
C-160-01,Bridge,342615.9587,3311926.812,9,0.82,0.6,3,,
C-160-01,Tracker,342613.9997,3311896.409,10,30,3.92,2,,
C-161-01,Tracker,342624.7997,3312091.148,0,30,3.92,2,,
C-161-01,Bridge,342626.7587,3312090.808,1,0.82,0.6,3,,
C-161-01,Tracker,342624.7997,3312060.39,2,30,3.92,2,,
C-161-01,Bridge,342626.7587,3312060.05,3,0.82,0.6,3,,
C-161-01,Tracker,342624.7997,3312014.617,4,45,3.92,2,,
C-161-01,Dock,342624.7997,3312014.192,5,1.05,0.9,0,Central,South
C-161-01,Tracker,342624.7997,3311968.659,6,45,3.92,2,,
C-161-01,Bridge,342626.7587,3311968.319,7,0.82,0.6,3,,
C-161-01,Tracker,342624.7997,3311937.916,8,30,3.92,2,,
C-161-01,Bridge,342626.7587,3311937.576,9,0.82,0.6,3,,
C-161-01,Tracker,342624.7997,3311907.158,10,30,3.92,2,,
C-162-01,Tracker,342635.5997,3312065.384,0,30,3.92,2,,
C-162-01,Bridge,342637.5587,3312065.044,1,0.64,0.6,3,,
C-162-01,Tracker,342635.5997,3312019.611,2,45,3.92,2,,
C-162-01,Dock,342635.5997,3312019.171,3,1.05,0.9,0,Central,South
C-162-01,Tracker,342635.5997,3311988.668,4,30,3.92,2,,
C-162-01,Bridge,342637.5587,3311988.328,5,0.64,0.6,3,,
C-162-01,Tracker,342635.5997,3311957.91,6,30,3.92,2,,
C-162-01,Bridge,342637.5587,3311957.57,7,0.64,0.6,3,,
C-162-01,Tracker,342635.5997,3311927.152,8,30,3.92,2,,
C-163-01,Tracker,342646.3997,3312053.974,0,30,3.92,2,,
C-163-01,Bridge,342648.3587,3312053.634,1,0.64,0.6,3,,
C-163-01,Tracker,342646.3997,3312023.216,2,30,3.92,2,,
C-163-01,Dock,342646.3997,3312022.761,3,1.05,0.9,0,Central,South
C-163-01,Tracker,342646.3997,3311992.258,4,30,3.92,2,,
C-163-01,Bridge,342648.3587,3311991.918,5,0.82,0.6,3,,
C-163-01,Tracker,342646.3997,3311961.5,6,30,3.92,2,,
C-164-01,Tracker,342657.1997,3312039.663,0,30,3.92,2,,
C-164-01,Dock,342657.1997,3312039.208,1,1.05,0.9,0,Central,South
C-164-01,Tracker,342657.1997,3312008.705,2,30,3.92,2,,
D-001-01,Tracker,341890.3997,3311022.481,0,30,3.92,2,,
D-001-01,Bridge,341892.3587,3311022.141,1,0.82,0.6,3,,
D-001-01,Tracker,341890.3997,3310991.723,2,30,3.92,2,,
D-001-01,Dock,341890.3997,3310991.268,3,1.05,0.9,0,Central,South
D-001-01,Tracker,341890.3997,3310960.765,4,30,3.92,2,,
D-002-01,Tracker,341901.1997,3311041.478,0,30,3.92,2,,
D-002-01,Bridge,341903.1587,3311041.138,1,0.82,0.6,3,,
D-002-01,Tracker,341901.1997,3311010.72,2,30,3.92,2,,
D-002-01,Bridge,341903.1587,3311010.38,3,0.64,0.6,3,,
D-002-01,Tracker,341901.1997,3310979.962,4,30,3.92,2,,
D-002-01,Dock,341901.1997,3310979.507,5,1.05,0.9,0,Central,South
D-002-01,Tracker,341901.1997,3310949.004,6,30,3.92,2,,
D-002-01,Bridge,341903.1587,3310948.664,7,0.64,0.6,3,,
D-002-01,Tracker,341901.1997,3310918.246,8,30,3.92,2,,
D-003-01,Tracker,341911.9997,3311083.782,0,30,3.92,2,,
D-003-01,Bridge,341913.9587,3311083.442,1,0.64,0.6,3,,
D-003-01,Tracker,341911.9997,3311053.024,2,30,3.92,2,,
D-003-01,Bridge,341913.9587,3311052.684,3,0.82,0.6,3,,
D-003-01,Tracker,341911.9997,3311007.251,4,45,3.92,2,,
D-003-01,Dock,341911.9997,3311006.826,5,1.05,0.9,0,Central,South
D-003-01,Tracker,341911.9997,3310961.293,6,45,3.92,2,,
D-003-01,Bridge,341913.9587,3310960.953,7,0.64,0.6,3,,
D-003-01,Tracker,341911.9997,3310930.55,8,30,3.92,2,,
D-004-01,Tracker,341922.7997,3311102.779,0,30,3.92,2,,
D-004-01,Bridge,341924.7587,3311102.439,1,0.64,0.6,3,,
D-004-01,Tracker,341922.7997,3311072.021,2,30,3.92,2,,
D-004-01,Bridge,341924.7587,3311071.681,3,0.64,0.6,3,,
D-004-01,Tracker,341922.7997,3311026.248,4,45,3.92,2,,
D-004-01,Dock,341922.7997,3311025.823,5,1.05,0.9,0,Central,South
D-004-01,Tracker,341922.7997,3310980.29,6,45,3.92,2,,
D-004-01,Bridge,341924.7587,3310979.95,7,0.64,0.6,3,,
D-004-01,Tracker,341922.7997,3310934.532,8,45,3.92,2,,
D-004-01,Bridge,341924.7587,3310934.192,9,0.64,0.6,3,,
D-004-01,Tracker,341922.7997,3310903.789,10,30,3.92,2,,
D-005-01,Tracker,341933.5997,3311121.777,0,30,3.92,2,,
D-005-01,Bridge,341935.5587,3311121.437,1,0.64,0.6,3,,
D-005-01,Tracker,341933.5997,3311091.019,2,30,3.92,2,,
D-005-01,Bridge,341935.5587,3311090.679,3,0.64,0.6,3,,
D-005-01,Tracker,341933.5997,3311045.246,4,45,3.92,2,,
D-005-01,Dock,341933.5997,3311044.821,5,1.05,0.9,0,Central,South
D-005-01,Tracker,341933.5997,3310999.288,6,45,3.92,2,,
D-005-01,Bridge,341935.5587,3310998.948,7,0.64,0.6,3,,
D-005-01,Tracker,341933.5997,3310953.53,8,45,3.92,2,,
D-005-01,Bridge,341935.5587,3310953.19,9,0.82,0.6,3,,
D-005-01,Tracker,341933.5997,3310922.787,10,30,3.92,2,,
D-006-01,Tracker,341944.3997,3311140.775,0,30,3.92,2,,
D-006-01,Bridge,341946.3587,3311140.435,1,0.64,0.6,3,,
D-006-01,Tracker,341944.3997,3311110.017,2,30,3.92,2,,
D-006-01,Bridge,341946.3587,3311109.677,3,0.64,0.6,3,,
D-006-01,Tracker,341944.3997,3311064.244,4,45,3.92,2,,
D-006-01,Bridge,341946.3587,3311063.904,5,0.82,0.6,3,,
D-006-01,Tracker,341944.3997,3311018.486,6,45,3.92,2,,
D-006-01,Dock,341944.3997,3311018.061,7,0.75,0.9,0,Central,South
D-006-01,Tracker,341944.3997,3310972.528,8,45,3.92,2,,
D-006-01,Bridge,341946.3587,3310972.188,9,0.64,0.6,3,,
D-006-01,Tracker,341944.3997,3310941.785,10,30,3.92,2,,
D-006-01,Bridge,341946.3587,3310941.445,11,0.82,0.6,3,,
D-006-01,Tracker,341944.3997,3310911.027,12,30,3.92,2,,
D-007-01,Tracker,341955.1997,3311159.772,0,30,3.92,2,,
D-007-01,Bridge,341957.1587,3311159.432,1,0.82,0.6,3,,
D-007-01,Tracker,341955.1997,3311129.014,2,30,3.92,2,,
D-007-01,Bridge,341957.1587,3311128.674,3,0.82,0.6,3,,
D-007-01,Tracker,341955.1997,3311083.241,4,45,3.92,2,,
D-007-01,Bridge,341957.1587,3311082.901,5,0.64,0.6,3,,
D-007-01,Tracker,341955.1997,3311037.483,6,45,3.92,2,,
D-007-01,Dock,341955.1997,3311037.058,7,1.05,0.9,0,Central,South
D-007-01,Tracker,341955.1997,3310991.525,8,45,3.92,2,,
D-007-01,Bridge,341957.1587,3310991.185,9,0.64,0.6,3,,
D-007-01,Tracker,341955.1997,3310945.767,10,45,3.92,2,,
D-007-01,Bridge,341957.1587,3310945.427,11,0.82,0.6,3,,
D-007-01,Tracker,341955.1997,3310915.024,12,30,3.92,2,,
D-008-01,Tracker,341965.9997,3311178.77,0,30,3.92,2,,
D-008-01,Bridge,341967.9587,3311178.43,1,0.82,0.6,3,,
D-008-01,Tracker,341965.9997,3311148.012,2,30,3.92,2,,
D-008-01,Bridge,341967.9587,3311147.672,3,0.64,0.6,3,,
D-008-01,Tracker,341965.9997,3311102.239,4,45,3.92,2,,
D-008-01,Bridge,341967.9587,3311101.899,5,0.64,0.6,3,,
D-008-01,Tracker,341965.9997,3311056.481,6,45,3.92,2,,
D-008-01,Dock,341965.9997,3311056.056,7,1.05,0.9,0,Central,South
D-008-01,Tracker,341965.9997,3311010.523,8,45,3.92,2,,
D-008-01,Bridge,341967.9587,3311010.183,9,0.64,0.6,3,,
D-008-01,Tracker,341965.9997,3310964.765,10,45,3.92,2,,
D-008-01,Bridge,341967.9587,3310964.425,11,0.64,0.6,3,,
D-008-01,Tracker,341965.9997,3310934.022,12,30,3.92,2,,
D-009-01,Tracker,341976.7997,3311197.767,0,30,3.92,2,,
D-009-01,Bridge,341978.7587,3311197.427,1,0.82,0.6,3,,
D-009-01,Tracker,341976.7997,3311167.009,2,30,3.92,2,,
D-009-01,Bridge,341978.7587,3311166.669,3,0.64,0.6,3,,
D-009-01,Tracker,341976.7997,3311121.236,4,45,3.92,2,,
D-009-01,Bridge,341978.7587,3311120.896,5,0.64,0.6,3,,
D-009-01,Tracker,341976.7997,3311075.478,6,45,3.92,2,,
D-009-01,Dock,341976.7997,3311075.053,7,1.05,0.9,0,Central,South
D-009-01,Tracker,341976.7997,3311029.52,8,45,3.92,2,,
D-009-01,Bridge,341978.7587,3311029.18,9,0.64,0.6,3,,
D-009-01,Tracker,341976.7997,3310983.762,10,45,3.92,2,,
D-009-01,Bridge,341978.7587,3310983.422,11,0.64,0.6,3,,
D-009-01,Tracker,341976.7997,3310953.019,12,30,3.92,2,,
D-009-01,Bridge,341978.7587,3310952.679,13,0.64,0.6,3,,
D-009-01,Tracker,341976.7997,3310922.261,14,30,3.92,2,,
D-010-01,Tracker,341987.5997,3311216.765,0,30,3.92,2,,
D-010-01,Bridge,341989.5587,3311216.425,1,0.64,0.6,3,,
D-010-01,Tracker,341987.5997,3311186.007,2,30,3.92,2,,
D-010-01,Bridge,341989.5587,3311185.667,3,0.64,0.6,3,,
D-010-01,Tracker,341987.5997,3311140.234,4,45,3.92,2,,
D-010-01,Bridge,341989.5587,3311139.894,5,0.64,0.6,3,,
D-010-01,Tracker,341987.5997,3311094.476,6,45,3.92,2,,
D-010-01,Dock,341987.5997,3311094.051,7,1.05,0.9,0,Central,South
D-010-01,Tracker,341987.5997,3311048.518,8,45,3.92,2,,
D-010-01,Bridge,341989.5587,3311048.178,9,0.64,0.6,3,,
D-010-01,Tracker,341987.5997,3311002.76,10,45,3.92,2,,
D-010-01,Bridge,341989.5587,3311002.42,11,0.64,0.6,3,,
D-010-01,Tracker,341987.5997,3310972.017,12,30,3.92,2,,
D-010-01,Bridge,341989.5587,3310971.677,13,0.64,0.6,3,,
D-010-01,Tracker,341987.5997,3310941.259,14,30,3.92,2,,
D-011-01,Tracker,341998.3997,3311235.762,0,30,3.92,2,,
D-011-01,Bridge,342000.3587,3311235.422,1,0.82,0.6,3,,
D-011-01,Tracker,341998.3997,3311205.004,2,30,3.92,2,,
D-011-01,Bridge,342000.3587,3311204.664,3,0.82,0.6,3,,
D-011-01,Tracker,341998.3997,3311159.231,4,45,3.92,2,,
D-011-01,Bridge,342000.3587,3311158.891,5,0.64,0.6,3,,
D-011-01,Tracker,341998.3997,3311113.473,6,45,3.92,2,,
D-011-01,Dock,341998.3997,3311113.048,7,1.05,0.9,0,Central,South
D-011-01,Tracker,341998.3997,3311067.515,8,45,3.92,2,,
D-011-01,Bridge,342000.3587,3311067.175,9,0.64,0.6,3,,
D-011-01,Tracker,341998.3997,3311021.757,10,45,3.92,2,,
D-011-01,Bridge,342000.3587,3311021.417,11,0.64,0.6,3,,
D-011-01,Tracker,341998.3997,3310975.999,12,45,3.92,2,,
D-011-01,Bridge,342000.3587,3310975.659,13,0.64,0.6,3,,
D-011-01,Tracker,341998.3997,3310945.256,14,30,3.92,2,,
D-012-01,Dock,342009.1997,3311285.263,0,1.02,0.9,1,Edge,North
D-012-01,Tracker,342009.1997,3311254.76,1,30,3.92,2,,
D-012-01,Bridge,342011.1587,3311254.42,2,0.82,0.6,3,,
D-012-01,Tracker,342009.1997,3311224.002,3,30,3.92,2,,
D-012-01,Bridge,342011.1587,3311223.662,4,0.64,0.6,3,,
D-012-01,Tracker,342009.1997,3311178.229,5,45,3.92,2,,
D-012-01,Bridge,342011.1587,3311177.889,6,0.82,0.6,3,,
D-012-01,Tracker,342009.1997,3311132.271,7,45,3.92,2,,
D-012-01,Bridge,342011.1587,3311131.931,8,0.64,0.6,3,,
D-012-01,Tracker,342009.1997,3311086.513,9,45,3.92,2,,
,Gap,342011.1587,3311086.173,0,0.64,-1,0,,
D-012-02,Tracker,342009.1997,3311040.755,0,45,3.92,2,,
D-012-02,Dock,342009.1997,3311040.33,1,1.05,0.9,0,Central,South
D-012-02,Tracker,342009.1997,3310994.797,2,45,3.92,2,,
D-012-02,Bridge,342011.1587,3310994.457,3,0.64,0.6,3,,
D-012-02,Tracker,342009.1997,3310964.054,4,30,3.92,2,,
D-012-02,Bridge,342011.1587,3310963.714,5,0.82,0.6,3,,
D-012-02,Tracker,342009.1997,3310933.296,6,30,3.92,2,,
D-013-01,Tracker,342019.9997,3311273.758,0,30,3.92,2,,
D-013-01,Bridge,342021.9587,3311273.418,1,0.64,0.6,3,,
D-013-01,Tracker,342019.9997,3311243,2,30,3.92,2,,
D-013-01,Bridge,342021.9587,3311242.66,3,0.64,0.6,3,,
D-013-01,Tracker,342019.9997,3311197.227,4,45,3.92,2,,
D-013-01,Dock,342019.9997,3311196.802,5,1.05,0.9,0,Central,South
D-013-01,Tracker,342019.9997,3311151.269,6,45,3.92,2,,
D-013-01,Bridge,342021.9587,3311150.929,7,0.64,0.6,3,,
D-013-01,Tracker,342019.9997,3311105.511,8,45,3.92,2,,
,Gap,342021.9587,3311105.171,0,0.64,-1,0,,
D-013-02,Tracker,342019.9997,3311059.753,0,45,3.92,2,,
D-013-02,Dock,342019.9997,3311059.328,1,1.05,0.9,0,Central,South
D-013-02,Tracker,342019.9997,3311013.795,2,45,3.92,2,,
D-013-02,Bridge,342021.9587,3311013.455,3,0.82,0.6,3,,
D-013-02,Tracker,342019.9997,3310983.052,4,30,3.92,2,,
D-013-02,Bridge,342021.9587,3310982.712,5,0.82,0.6,3,,
D-013-02,Tracker,342019.9997,3310952.294,6,30,3.92,2,,
D-014-01,Tracker,342030.7997,3311292.755,0,30,3.92,2,,
D-014-01,Bridge,342032.7587,3311292.415,1,0.82,0.6,3,,
D-014-01,Tracker,342030.7997,3311261.997,2,30,3.92,2,,
D-014-01,Bridge,342032.7587,3311261.657,3,0.64,0.6,3,,
D-014-01,Tracker,342030.7997,3311216.224,4,45,3.92,2,,
D-014-01,Dock,342030.7997,3311215.799,5,1.05,0.9,0,Central,South
D-014-01,Tracker,342030.7997,3311170.266,6,45,3.92,2,,
D-014-01,Bridge,342032.7587,3311169.926,7,0.64,0.6,3,,
D-014-01,Tracker,342030.7997,3311124.508,8,45,3.92,2,,
D-014-01,Bridge,342032.7587,3311124.168,9,0.64,0.6,3,,
D-014-01,Tracker,342030.7997,3311078.75,10,45,3.92,2,,
,Gap,342032.7587,3311078.41,0,0.64,-1,0,,
D-014-02,Tracker,342030.7997,3311032.992,0,45,3.92,2,,
D-014-02,Dock,342030.7997,3311032.567,1,1.05,0.9,0,Central,South
D-014-02,Tracker,342030.7997,3310987.034,2,45,3.92,2,,
D-014-02,Bridge,342032.7587,3310986.694,3,0.64,0.6,3,,
D-014-02,Tracker,342030.7997,3310956.291,4,30,3.92,2,,
D-015-01,Tracker,342041.5997,3311311.753,0,30,3.92,2,,
D-015-01,Bridge,342043.5587,3311311.413,1,0.82,0.6,3,,
D-015-01,Tracker,342041.5997,3311280.995,2,30,3.92,2,,
D-015-01,Bridge,342043.5587,3311280.655,3,0.64,0.6,3,,
D-015-01,Tracker,342041.5997,3311235.222,4,45,3.92,2,,
D-015-01,Dock,342041.5997,3311234.797,5,0.75,0.9,0,Central,South
D-015-01,Tracker,342041.5997,3311189.264,6,45,3.92,2,,
D-015-01,Bridge,342043.5587,3311188.924,7,0.64,0.6,3,,
D-015-01,Tracker,342041.5997,3311143.506,8,45,3.92,2,,
D-015-01,Bridge,342043.5587,3311143.166,9,0.64,0.6,3,,
D-015-01,Tracker,342041.5997,3311097.748,10,45,3.92,2,,
,Gap,342043.5587,3311097.408,0,0.64,-1,0,,
D-015-02,Tracker,342041.5997,3311051.99,0,45,3.92,2,,
D-015-02,Dock,342041.5997,3311051.565,1,1.05,0.9,0,Central,South
D-015-02,Tracker,342041.5997,3311006.032,2,45,3.92,2,,
D-015-02,Bridge,342043.5587,3311005.692,3,0.64,0.6,3,,
D-015-02,Tracker,342041.5997,3310975.289,4,30,3.92,2,,
D-015-02,Bridge,342043.5587,3310974.949,5,0.82,0.6,3,,
D-015-02,Tracker,342041.5997,3310944.531,6,30,3.92,2,,
D-016-01,Dock,342052.3997,3311361.253,0,1.02,0.9,1,Edge,North
D-016-01,Tracker,342052.3997,3311330.75,1,30,3.92,2,,
D-016-01,Bridge,342054.3587,3311330.41,2,0.64,0.6,3,,
D-016-01,Tracker,342052.3997,3311299.992,3,30,3.92,2,,
D-016-01,Bridge,342054.3587,3311299.652,4,0.64,0.6,3,,
D-016-01,Tracker,342052.3997,3311254.219,5,45,3.92,2,,
D-016-01,Bridge,342054.3587,3311253.879,6,0.82,0.6,3,,
D-016-01,Tracker,342052.3997,3311208.261,7,45,3.92,2,,
D-016-01,Bridge,342054.3587,3311207.921,8,0.64,0.6,3,,
D-016-01,Tracker,342052.3997,3311162.503,9,45,3.92,2,,
D-016-01,Bridge,342054.3587,3311162.163,10,0.64,0.6,3,,
D-016-01,Tracker,342052.3997,3311116.745,11,45,3.92,2,,
,Gap,342054.3587,3311116.405,0,0.64,-1,0,,
D-016-02,Tracker,342052.3997,3311070.987,0,45,3.92,2,,
D-016-02,Bridge,342054.3587,3311070.647,1,0.64,0.6,3,,
D-016-02,Tracker,342052.3997,3311025.229,2,45,3.92,2,,
D-016-02,Dock,342052.3997,3311024.804,3,1.05,0.9,0,Central,South
D-016-02,Tracker,342052.3997,3310979.271,4,45,3.92,2,,
D-016-02,Bridge,342054.3587,3310978.931,5,0.64,0.6,3,,
D-016-02,Tracker,342052.3997,3310948.528,6,30,3.92,2,,
D-017-01,Tracker,342063.1997,3311349.748,0,30,3.92,2,,
D-017-01,Bridge,342065.1587,3311349.408,1,0.82,0.6,3,,
D-017-01,Tracker,342063.1997,3311318.99,2,30,3.92,2,,
D-017-01,Bridge,342065.1587,3311318.65,3,0.82,0.6,3,,
D-017-01,Tracker,342063.1997,3311273.217,4,45,3.92,2,,
D-017-01,Dock,342063.1997,3311272.792,5,1.05,0.9,0,Central,South
D-017-01,Tracker,342063.1997,3311227.259,6,45,3.92,2,,
D-017-01,Bridge,342065.1587,3311226.919,7,0.64,0.6,3,,
D-017-01,Tracker,342063.1997,3311181.501,8,45,3.92,2,,
D-017-01,Bridge,342065.1587,3311181.161,9,0.64,0.6,3,,
D-017-01,Tracker,342063.1997,3311135.743,10,45,3.92,2,,
,Gap,342065.1587,3311135.403,0,0.64,-1,0,,
D-017-02,Tracker,342063.1997,3311089.985,0,45,3.92,2,,
D-017-02,Bridge,342065.1587,3311089.645,1,0.64,0.6,3,,
D-017-02,Tracker,342063.1997,3311044.227,2,45,3.92,2,,
D-017-02,Dock,342063.1997,3311043.802,3,1.05,0.9,0,Central,South
D-017-02,Tracker,342063.1997,3310998.269,4,45,3.92,2,,
D-017-02,Bridge,342065.1587,3310997.929,5,0.64,0.6,3,,
D-017-02,Tracker,342063.1997,3310967.526,6,30,3.92,2,,
D-017-02,Bridge,342065.1587,3310967.186,7,0.82,0.6,3,,
D-017-02,Tracker,342063.1997,3310936.768,8,30,3.92,2,,
D-018-01,Tracker,342073.9997,3311368.745,0,30,3.92,2,,
D-018-01,Bridge,342075.9587,3311368.405,1,0.82,0.6,3,,
D-018-01,Tracker,342073.9997,3311337.987,2,30,3.92,2,,
D-018-01,Bridge,342075.9587,3311337.647,3,0.64,0.6,3,,
D-018-01,Tracker,342073.9997,3311292.214,4,45,3.92,2,,
D-018-01,Dock,342073.9997,3311291.789,5,1.05,0.9,0,Central,South
D-018-01,Tracker,342073.9997,3311246.256,6,45,3.92,2,,
D-018-01,Bridge,342075.9587,3311245.916,7,0.64,0.6,3,,
D-018-01,Tracker,342073.9997,3311200.498,8,45,3.92,2,,
D-018-01,Bridge,342075.9587,3311200.158,9,0.64,0.6,3,,
D-018-01,Tracker,342073.9997,3311154.74,10,45,3.92,2,,
,Gap,342075.9587,3311154.4,0,0.64,-1,0,,
D-018-02,Tracker,342073.9997,3311108.982,0,45,3.92,2,,
D-018-02,Bridge,342075.9587,3311108.642,1,0.64,0.6,3,,
D-018-02,Tracker,342073.9997,3311063.224,2,45,3.92,2,,
D-018-02,Dock,342073.9997,3311062.799,3,1.05,0.9,0,Central,South
D-018-02,Tracker,342073.9997,3311017.266,4,45,3.92,2,,
D-018-02,Bridge,342075.9587,3311016.926,5,0.64,0.6,3,,
D-018-02,Tracker,342073.9997,3310986.523,6,30,3.92,2,,
D-018-02,Bridge,342075.9587,3310986.183,7,0.82,0.6,3,,
D-018-02,Tracker,342073.9997,3310955.765,8,30,3.92,2,,
D-019-01,Tracker,342084.7997,3311387.743,0,30,3.92,2,,
D-019-01,Bridge,342086.7587,3311387.403,1,0.64,0.6,3,,
D-019-01,Tracker,342084.7997,3311356.985,2,30,3.92,2,,
D-019-01,Bridge,342086.7587,3311356.645,3,0.64,0.6,3,,
D-019-01,Tracker,342084.7997,3311311.212,4,45,3.92,2,,
D-019-01,Dock,342084.7997,3311310.787,5,1.05,0.9,0,Central,South
D-019-01,Tracker,342084.7997,3311265.254,6,45,3.92,2,,
D-019-01,Bridge,342086.7587,3311264.914,7,0.64,0.6,3,,
D-019-01,Tracker,342084.7997,3311219.496,8,45,3.92,2,,
D-019-01,Bridge,342086.7587,3311219.156,9,0.64,0.6,3,,
D-019-01,Tracker,342084.7997,3311173.738,10,45,3.92,2,,
,Gap,342086.7587,3311173.398,0,0.64,-1,0,,
D-019-02,Tracker,342084.7997,3311127.98,0,45,3.92,2,,
D-019-02,Bridge,342086.7587,3311127.64,1,0.64,0.6,3,,
D-019-02,Tracker,342084.7997,3311082.222,2,45,3.92,2,,
D-019-02,Dock,342084.7997,3311081.797,3,1.05,0.9,0,Central,South
D-019-02,Tracker,342084.7997,3311036.264,4,45,3.92,2,,
D-019-02,Bridge,342086.7587,3311035.924,5,0.64,0.6,3,,
D-019-02,Tracker,342084.7997,3311005.521,6,30,3.92,2,,
D-019-02,Bridge,342086.7587,3311005.181,7,0.64,0.6,3,,
D-019-02,Tracker,342084.7997,3310974.763,8,30,3.92,2,,
D-020-01,Tracker,342095.5997,3311406.741,0,30,3.92,2,,
D-020-01,Bridge,342097.5587,3311406.401,1,0.82,0.6,3,,
D-020-01,Tracker,342095.5997,3311375.983,2,30,3.92,2,,
D-020-01,Bridge,342097.5587,3311375.643,3,0.64,0.6,3,,
D-020-01,Tracker,342095.5997,3311330.21,4,45,3.92,2,,
D-020-01,Dock,342095.5997,3311329.785,5,1.05,0.9,0,Central,South
D-020-01,Tracker,342095.5997,3311284.252,6,45,3.92,2,,
D-020-01,Bridge,342097.5587,3311283.912,7,0.64,0.6,3,,
D-020-01,Tracker,342095.5997,3311238.494,8,45,3.92,2,,
D-020-01,Bridge,342097.5587,3311238.154,9,0.64,0.6,3,,
D-020-01,Tracker,342095.5997,3311192.736,10,45,3.92,2,,
D-021-01,Tracker,342106.3997,3311425.738,0,30,3.92,2,,
D-021-01,Bridge,342108.3587,3311425.398,1,0.82,0.6,3,,
D-021-01,Tracker,342106.3997,3311394.98,2,30,3.92,2,,
D-021-01,Bridge,342108.3587,3311394.64,3,0.64,0.6,3,,
D-021-01,Tracker,342106.3997,3311349.207,4,45,3.92,2,,
D-021-01,Dock,342106.3997,3311348.782,5,1.05,0.9,0,Central,South
D-021-01,Tracker,342106.3997,3311303.249,6,45,3.92,2,,
D-021-01,Bridge,342108.3587,3311302.909,7,0.64,0.6,3,,
D-021-01,Tracker,342106.3997,3311257.491,8,45,3.92,2,,
