Block,Array,Row,Entity,Entity Name,Position X,Position Y,Area,Gap,Soltec Name,Full,docking,tracker length,bridge type
A,A-050,A-050-01,Bridge,A-050-01-B02/04,342583.5587,3313243.469,,65-82,,ANG2-A-050-01-B02/04,,,
A,A-050,A-050-01,Tracker,A-050-01-T03/05,342581.5997,3313198.051,180,,TR 18.A.02.6,ANG2-A-050-01-T03/05,,,
A,A-050,A-050-01,Bridge,A-050-01-B03/06,342583.5587,3313197.711,,65-82,,ANG2-A-050-01-B03/06,,,
A,A-050,A-050-01,Tracker,A-050-01-T04/07,342581.5997,3313152.293,180,,TR 18.A.13.1,ANG2-A-050-01-T04/07,,,
A,A-050,A-050-01,Dock,A-050-01-D01/08,342581.5464,3313151.868,,76-105,,ANG2-A-050-01-D01/08,,,
A,A-050,A-050-01,Tracker,A-050-01-T05/09,342581.5997,3313106.335,180,,TR 18.A.13.4,ANG2-A-050-01-T05/09,,,
A,A-050,A-050-01,Bridge,A-050-01-B04/10,342583.5587,3313105.995,,65-82,,ANG2-A-050-01-B04/10,,,
A,A-050,A-050-01,Tracker,A-050-01-T06/11,342581.5997,3313060.577,180,,TR 16.A.04.3,ANG2-A-050-01-T06/11,,,
A,A-050,A-050-01,Bridge,A-050-01-B05/12,342583.5587,3313060.237,,40-64,,ANG2-A-050-01-B05/12,,,
A,A-050,A-050-01,Tracker,A-050-01-T07/13,342581.5997,3313014.819,180,,TR 16.A.04.6,ANG2-A-050-01-T07/13,,,
A,A-051,A-051-01,Tracker,A-051-01-T01/01,342592.3997,3313283.617,180,,TR 18.A.02.2,ANG2-A-051-01-T01/01,,,
A,A-051,A-051-01,Bridge,A-051-01-B01/02,342594.3587,3313283.277,,65-82,,ANG2-A-051-01-B01/02,,,
A,A-051,A-051-01,Tracker,A-051-01-T02/03,342592.3997,3313237.859,180,,TR 18.A.03.3,ANG2-A-051-01-T02/03,,,
A,A-051,A-051-01,Bridge,A-051-01-B02/04,342594.3587,3313237.519,,65-82,,ANG2-A-051-01-B02/04,,,
A,A-051,A-051-01,Tracker,A-051-01-T03/05,342592.3997,3313192.101,180,,TR 18.A.03.5,ANG2-A-051-01-T03/05,,,
A,A-051,A-051-01,Bridge,A-051-01-B03/06,342594.3587,3313191.761,,65-82,,ANG2-A-051-01-B03/06,,,
A,A-051,A-051-01,Tracker,A-051-01-T04/07,342592.3997,3313146.343,180,,TR 18.A.13.2,ANG2-A-051-01-T04/07,,,
A,A-051,A-051-01,Dock,A-051-01-D01/08,342592.3464,3313145.918,,76-105,,ANG2-A-051-01-D01/08,,,
A,A-051,A-051-01,Tracker,A-051-01-T05/09,342592.3997,3313100.385,180,,TR 18.A.13.5,ANG2-A-051-01-T05/09,,,
A,A-051,A-051-01,Bridge,A-051-01-B04/10,342594.3587,3313100.045,,40-64,,ANG2-A-051-01-B04/10,,,
A,A-051,A-051-01,Tracker,A-051-01-T06/11,342592.3997,3313054.627,180,,TR 16.A.05.1,ANG2-A-051-01-T06/11,,,
A,A-051,A-051-01,Bridge,A-051-01-B05/12,342594.3587,3313054.287,,40-64,,ANG2-A-051-01-B05/12,,,
A,A-051,A-051-01,Tracker,A-051-01-T07/13,342592.3997,3313008.869,180,,TR 16.A.05.4,ANG2-A-051-01-T07/13,,,
A,A-052,A-052-01,Tracker,A-052-01-T01/01,342603.1997,3313277.667,180,,TR 18.A.03.1,ANG2-A-052-01-T01/01,,,
A,A-052,A-052-01,Bridge,A-052-01-B01/02,342605.1587,3313277.327,,65-82,,ANG2-A-052-01-B01/02,,,
A,A-052,A-052-01,Tracker,A-052-01-T02/03,342603.1997,3313231.909,180,,TR 18.A.03.4,ANG2-A-052-01-T02/03,,,
A,A-052,A-052-01,Bridge,A-052-01-B02/04,342605.1587,3313231.569,,65-82,,ANG2-A-052-01-B02/04,,,
A,A-052,A-052-01,Tracker,A-052-01-T03/05,342603.1997,3313186.151,180,,TR 18.A.03.6,ANG2-A-052-01-T03/05,,,
A,A-052,A-052-01,Bridge,A-052-01-B03/06,342605.1587,3313185.811,,65-82,,ANG2-A-052-01-B03/06,,,
A,A-052,A-052-01,Tracker,A-052-01-T04/07,342603.1997,3313140.393,180,,TR 18.A.13.3,ANG2-A-052-01-T04/07,,,
A,A-052,A-052-01,Dock,A-052-01-D01/08,342603.1464,3313139.968,,76-105,,ANG2-A-052-01-D01/08,,,
A,A-052,A-052-01,Tracker,A-052-01-T05/09,342603.1997,3313094.435,180,,TR 18.A.13.6,ANG2-A-052-01-T05/09,,,
A,A-052,A-052-01,Bridge,A-052-01-B04/10,342605.1587,3313094.095,,65-82,,ANG2-A-052-01-B04/10,,,
A,A-052,A-052-01,Tracker,A-052-01-T06/11,342603.1997,3313048.677,180,,TR 16.A.05.2,ANG2-A-052-01-T06/11,,,
A,A-052,A-052-01,Bridge,A-052-01-B05/12,342605.1587,3313048.337,,40-64,,ANG2-A-052-01-B05/12,,,
A,A-052,A-052-01,Tracker,A-052-01-T07/13,342603.1997,3313002.919,180,,TR 16.A.05.5,ANG2-A-052-01-T07/13,,,
A,A-053,A-053-01,Tracker,A-053-01-T01/01,342613.9997,3313271.717,180,,TR 18.A.03.2,ANG2-A-053-01-T01/01,,,
A,A-053,A-053-01,Bridge,A-053-01-B01/02,342615.9587,3313271.377,,40-64,,ANG2-A-053-01-B01/02,,,
A,A-053,A-053-01,Tracker,A-053-01-T02/03,342613.9997,3313225.959,180,,TR 18.A.04.3,ANG2-A-053-01-T02/03,,,
A,A-053,A-053-01,Bridge,A-053-01-B02/04,342615.9587,3313225.619,,40-64,,ANG2-A-053-01-B02/04,,,
A,A-053,A-053-01,Tracker,A-053-01-T03/05,342613.9997,3313180.201,180,,TR 18.A.04.5,ANG2-A-053-01-T03/05,,,
A,A-053,A-053-01,Bridge,A-053-01-B03/06,342615.9587,3313179.861,,40-64,,ANG2-A-053-01-B03/06,,,
A,A-053,A-053-01,Tracker,A-053-01-T04/07,342613.9997,3313134.443,180,,TR 18.A.14.1,ANG2-A-053-01-T04/07,,,
A,A-053,A-053-01,Dock,A-053-01-D01/08,342613.9464,3313134.018,,76-105,,ANG2-A-053-01-D01/08,,,
A,A-053,A-053-01,Tracker,A-053-01-T05/09,342613.9997,3313088.485,180,,TR 18.A.14.4,ANG2-A-053-01-T05/09,,,
A,A-053,A-053-01,Bridge,A-053-01-B04/10,342615.9587,3313088.145,,40-64,,ANG2-A-053-01-B04/10,,,
A,A-053,A-053-01,Tracker,A-053-01-T06/11,342613.9997,3313042.727,180,,TR 16.A.05.3,ANG2-A-053-01-T06/11,,,
A,A-053,A-053-01,Bridge,A-053-01-B05/12,342615.9587,3313042.387,,65-82,,ANG2-A-053-01-B05/12,,,
A,A-053,A-053-01,Tracker,A-053-01-T07/13,342613.9997,3312996.969,180,,TR 16.A.05.6,ANG2-A-053-01-T07/13,,,
A,A-054,A-054-01,Tracker,A-054-01-T01/01,342624.7997,3313265.767,180,,TR 18.A.04.1,ANG2-A-054-01-T01/01,,,
A,A-054,A-054-01,Bridge,A-054-01-B01/02,342626.7587,3313265.427,,40-64,,ANG2-A-054-01-B01/02,,,
A,A-054,A-054-01,Tracker,A-054-01-T02/03,342624.7997,3313220.009,180,,TR 18.A.04.4,ANG2-A-054-01-T02/03,,,
A,A-054,A-054-01,Bridge,A-054-01-B02/04,342626.7587,3313219.669,,40-64,,ANG2-A-054-01-B02/04,,,
A,A-054,A-054-01,Tracker,A-054-01-T03/05,342624.7997,3313174.251,180,,TR 18.A.04.6,ANG2-A-054-01-T03/05,,,
A,A-054,A-054-01,Bridge,A-054-01-B03/06,342626.7587,3313173.911,,40-64,,ANG2-A-054-01-B03/06,,,
A,A-054,A-054-01,Tracker,A-054-01-T04/07,342624.7997,3313128.493,180,,TR 18.A.14.2,ANG2-A-054-01-T04/07,,,
A,A-054,A-054-01,Dock,A-054-01-D01/08,342624.7464,3313128.068,,76-105,,ANG2-A-054-01-D01/08,,,
A,A-054,A-054-01,Tracker,A-054-01-T05/09,342624.7997,3313082.535,180,,TR 18.A.14.5,ANG2-A-054-01-T05/09,,,
A,A-054,A-054-01,Bridge,A-054-01-B04/10,342626.7587,3313082.195,,40-64,,ANG2-A-054-01-B04/10,,,
A,A-054,A-054-01,Tracker,A-054-01-T06/11,342624.7997,3313036.777,180,,TR 16.A.06.1,ANG2-A-054-01-T06/11,,,
A,A-054,A-054-01,Bridge,A-054-01-B05/12,342626.7587,3313036.437,,40-64,,ANG2-A-054-01-B05/12,,,
A,A-054,A-054-01,Tracker,A-054-01-T07/13,342624.7997,3312991.019,180,,TR 16.A.06.4,ANG2-A-054-01-T07/13,,,
A,A-055,A-055-01,Tracker,A-055-01-T01/01,342635.5997,3313259.817,180,,TR 18.A.04.2,ANG2-A-055-01-T01/01,,,
A,A-055,A-055-01,Bridge,A-055-01-B01/02,342637.5587,3313259.477,,65-82,,ANG2-A-055-01-B01/02,,,
A,A-055,A-055-01,Tracker,A-055-01-T02/03,342635.5997,3313214.059,180,,TR 18.A.05.3,ANG2-A-055-01-T02/03,,,
A,A-055,A-055-01,Bridge,A-055-01-B02/04,342637.5587,3313213.719,,65-82,,ANG2-A-055-01-B02/04,,,
A,A-055,A-055-01,Tracker,A-055-01-T03/05,342635.5997,3313168.301,180,,TR 18.A.05.5,ANG2-A-055-01-T03/05,,,
A,A-055,A-055-01,Bridge,A-055-01-B03/06,342637.5587,3313167.961,,65-82,,ANG2-A-055-01-B03/06,,,
A,A-055,A-055-01,Tracker,A-055-01-T04/07,342635.5997,3313122.543,180,,TR 18.A.14.3,ANG2-A-055-01-T04/07,,,
A,A-055,A-055-01,Dock,A-055-01-D01/08,342635.5464,3313122.118,,76-105,,ANG2-A-055-01-D01/08,,,
A,A-055,A-055-01,Tracker,A-055-01-T05/09,342635.5997,3313076.585,180,,TR 18.A.14.6,ANG2-A-055-01-T05/09,,,
A,A-055,A-055-01,Bridge,A-055-01-B04/10,342637.5587,3313076.245,,65-82,,ANG2-A-055-01-B04/10,,,
A,A-055,A-055-01,Tracker,A-055-01-T06/11,342635.5997,3313030.827,180,,TR 16.A.06.2,ANG2-A-055-01-T06/11,,,
A,A-055,A-055-01,Bridge,A-055-01-B05/12,342637.5587,3313030.487,,40-64,,ANG2-A-055-01-B05/12,,,
A,A-055,A-055-01,Tracker,A-055-01-T07/13,342635.5997,3312985.069,180,,TR 16.A.06.5,ANG2-A-055-01-T07/13,,,
A,A-056,A-056-01,Dock,A-056-01-D01/01,342646.3464,3313299.399,,Edge,,ANG2-A-056-01-D01/01,,,
A,A-056,A-056-01,Tracker,A-056-01-T01/02,342646.3997,3313253.866,180,,TR 18.A.05.1,ANG2-A-056-01-T01/02,,,
A,A-056,A-056-01,Bridge,A-056-01-B01/03,342648.3587,3313253.526,,65-82,,ANG2-A-056-01-B01/03,,,
A,A-056,A-056-01,Tracker,A-056-01-T02/04,342646.3997,3313208.108,180,,TR 18.A.05.4,ANG2-A-056-01-T02/04,,,
A,A-056,A-056-01,Bridge,A-056-01-B02/05,342648.3587,3313207.768,,65-82,,ANG2-A-056-01-B02/05,,,
A,A-056,A-056-01,Tracker,A-056-01-T03/06,342646.3997,3313162.35,180,,TR 18.A.05.6,ANG2-A-056-01-T03/06,,,
A,A-056,A-056-01,Bridge,A-056-01-B03/07,342648.3587,3313162.01,,65-82,,ANG2-A-056-01-B03/07,,,
A,A-056,A-056-01,Tracker,A-056-01-T04/08,342646.3997,3313116.592,180,,TR 18.A.15.1,ANG2-A-056-01-T04/08,,,
A,A-056,A-056-01,Bridge,A-056-01-B04/09,342648.3587,3313116.252,,40-64,,ANG2-A-056-01-B04/09,,,
A,A-056,A-056-01,Tracker,A-056-01-T05/10,342646.3997,3313070.634,180,,TR 18.A.15.4,ANG2-A-056-01-T05/10,,,
A,A-056,A-056-01,Bridge,A-056-01-B05/11,342648.3587,3313070.294,,65-82,,ANG2-A-056-01-B05/11,,,
A,A-056,A-056-01,Tracker,A-056-01-T06/12,342646.3997,3313024.876,180,,TR 16.A.06.3,ANG2-A-056-01-T06/12,,,
A,A-056,A-056-01,Bridge,A-056-01-B06/13,342648.3587,3313024.536,,40-64,,ANG2-A-056-01-B06/13,,,
A,A-056,A-056-01,Tracker,A-056-01-T07/14,342646.3997,3312979.118,180,,TR 16.A.06.6,ANG2-A-056-01-T07/14,,,
A,A-056,A-056-01,Dock,A-056-01-D01/15,342646.3464,3312979.073,,Edge,,ANG2-A-056-01-D01/15,,,
A,A-057,A-057-01,Tracker,A-057-01-T01/01,342657.1997,3313247.916,180,,TR 18.A.05.2,ANG2-A-057-01-T01/01,,,
A,A-057,A-057-01,Bridge,A-057-01-B01/02,342659.1587,3313247.576,,40-64,,ANG2-A-057-01-B01/02,,,
A,A-057,A-057-01,Tracker,A-057-01-T02/03,342657.1997,3313202.158,180,,TR 18.A.06.3,ANG2-A-057-01-T02/03,,,
A,A-057,A-057-01,Bridge,A-057-01-B02/04,342659.1587,3313201.818,,40-64,,ANG2-A-057-01-B02/04,,,
A,A-057,A-057-01,Tracker,A-057-01-T03/05,342657.1997,3313156.4,180,,TR 18.A.06.5,ANG2-A-057-01-T03/05,,,
A,A-057,A-057-01,Bridge,A-057-01-B03/06,342659.1587,3313156.06,,40-64,,ANG2-A-057-01-B03/06,,,
A,A-057,A-057-01,Tracker,A-057-01-T04/07,342657.1997,3313110.642,180,,TR 18.A.15.2,ANG2-A-057-01-T04/07,,,
A,A-057,A-057-01,Dock,A-057-01-D01/08,342657.1464,3313110.217,,76-105,,ANG2-A-057-01-D01/08,,,
A,A-057,A-057-01,Tracker,A-057-01-T05/09,342657.1997,3313064.684,180,,TR 18.A.15.5,ANG2-A-057-01-T05/09,,,
A,A-057,A-057-01,Bridge,A-057-01-B04/10,342659.1587,3313064.344,,40-64,,ANG2-A-057-01-B04/10,,,
A,A-057,A-057-01,Tracker,A-057-01-T06/11,342657.1997,3313018.926,180,,TR 16.A.07.1,ANG2-A-057-01-T06/11,,,
A,A-057,A-057-01,Bridge,A-057-01-B05/12,342659.1587,3313018.586,,40-64,,ANG2-A-057-01-B05/12,,,
A,A-057,A-057-01,Tracker,A-057-01-T07/13,342657.1997,3312973.168,180,,TR 16.A.07.4,ANG2-A-057-01-T07/13,,,
A,A-058,A-058-01,Tracker,A-058-01-T01/01,342667.9997,3313241.966,180,,TR 18.A.06.1,ANG2-A-058-01-T01/01,,,
A,A-058,A-058-01,Bridge,A-058-01-B01/02,342669.9587,3313241.626,,65-82,,ANG2-A-058-01-B01/02,,,
A,A-058,A-058-01,Tracker,A-058-01-T02/03,342667.9997,3313196.208,180,,TR 18.A.06.4,ANG2-A-058-01-T02/03,,,
A,A-058,A-058-01,Bridge,A-058-01-B02/04,342669.9587,3313195.868,,65-82,,ANG2-A-058-01-B02/04,,,
A,A-058,A-058-01,Tracker,A-058-01-T03/05,342667.9997,3313150.45,180,,TR 18.A.06.6,ANG2-A-058-01-T03/05,,,
A,A-058,A-058-01,Bridge,A-058-01-B03/06,342669.9587,3313150.11,,65-82,,ANG2-A-058-01-B03/06,,,
A,A-058,A-058-01,Tracker,A-058-01-T04/07,342667.9997,3313104.692,180,,TR 18.A.15.3,ANG2-A-058-01-T04/07,,,
A,A-058,A-058-01,Dock,A-058-01-D01/08,342667.9464,3313104.267,,76-105,,ANG2-A-058-01-D01/08,,,
A,A-058,A-058-01,Tracker,A-058-01-T05/09,342667.9997,3313058.734,180,,TR 18.A.15.6,ANG2-A-058-01-T05/09,,,
A,A-058,A-058-01,Bridge,A-058-01-B04/10,342669.9587,3313058.394,,65-82,,ANG2-A-058-01-B04/10,,,
A,A-058,A-058-01,Tracker,A-058-01-T06/11,342667.9997,3313012.976,180,,TR 16.A.07.2,ANG2-A-058-01-T06/11,,,
A,A-058,A-058-01,Bridge,A-058-01-B05/12,342669.9587,3313012.636,,40-64,,ANG2-A-058-01-B05/12,,,
A,A-058,A-058-01,Tracker,A-058-01-T07/13,342667.9997,3312967.218,180,,TR 16.A.07.5,ANG2-A-058-01-T07/13,,,
A,A-059,A-059-01,Tracker,A-059-01-T01/01,342678.7997,3313236.016,180,,TR 18.A.06.2,ANG2-A-059-01-T01/01,,,
A,A-059,A-059-01,Bridge,A-059-01-B01/02,342680.7587,3313235.676,,40-64,,ANG2-A-059-01-B01/02,,,
A,A-059,A-059-01,Tracker,A-059-01-T02/03,342678.7997,3313190.258,180,,TR 18.A.07.3,ANG2-A-059-01-T02/03,,,
A,A-059,A-059-01,Bridge,A-059-01-B02/04,342680.7587,3313189.918,,40-64,,ANG2-A-059-01-B02/04,,,
A,A-059,A-059-01,Tracker,A-059-01-T03/05,342678.7997,3313144.5,180,,TR 18.A.07.5,ANG2-A-059-01-T03/05,,,
A,A-059,A-059-01,Bridge,A-059-01-B03/06,342680.7587,3313144.16,,40-64,,ANG2-A-059-01-B03/06,,,
A,A-059,A-059-01,Tracker,A-059-01-T04/07,342678.7997,3313098.742,180,,TR 18.A.16.1,ANG2-A-059-01-T04/07,,,
A,A-059,A-059-01,Dock,A-059-01-D01/08,342678.7464,3313098.317,,76-105,,ANG2-A-059-01-D01/08,,,
A,A-059,A-059-01,Tracker,A-059-01-T05/09,342678.7997,3313052.784,180,,TR 18.A.16.4,ANG2-A-059-01-T05/09,,,
A,A-059,A-059-01,Bridge,A-059-01-B04/10,342680.7587,3313052.444,,40-64,,ANG2-A-059-01-B04/10,,,
A,A-059,A-059-01,Tracker,A-059-01-T06/11,342678.7997,3313007.026,180,,TR 16.A.07.3,ANG2-A-059-01-T06/11,,,
A,A-059,A-059-01,Bridge,A-059-01-B05/12,342680.7587,3313006.686,,40-64,,ANG2-A-059-01-B05/12,,,
A,A-059,A-059-01,Tracker,A-059-01-T07/13,342678.7997,3312961.268,180,,TR 16.A.07.6,ANG2-A-059-01-T07/13,,,
A,A-060,A-060-01,Tracker,A-060-01-T01/01,342689.5997,3313230.066,180,,TR 18.A.07.1,ANG2-A-060-01-T01/01,,,
A,A-060,A-060-01,Bridge,A-060-01-B01/02,342691.5587,3313229.726,,65-82,,ANG2-A-060-01-B01/02,,,
A,A-060,A-060-01,Tracker,A-060-01-T02/03,342689.5997,3313184.308,180,,TR 18.A.07.4,ANG2-A-060-01-T02/03,,,
A,A-060,A-060-01,Bridge,A-060-01-B02/04,342691.5587,3313183.968,,65-82,,ANG2-A-060-01-B02/04,,,
A,A-060,A-060-01,Tracker,A-060-01-T03/05,342689.5997,3313138.55,180,,TR 18.A.07.6,ANG2-A-060-01-T03/05,,,
A,A-060,A-060-01,Bridge,A-060-01-B03/06,342691.5587,3313138.21,,65-82,,ANG2-A-060-01-B03/06,,,
A,A-060,A-060-01,Tracker,A-060-01-T04/07,342689.5997,3313092.792,180,,TR 18.A.16.2,ANG2-A-060-01-T04/07,,,
A,A-060,A-060-01,Dock,A-060-01-D01/08,342689.5464,3313092.367,,76-105,,ANG2-A-060-01-D01/08,,,
A,A-060,A-060-01,Tracker,A-060-01-T05/09,342689.5997,3313046.834,180,,TR 18.A.16.5,ANG2-A-060-01-T05/09,,,
A,A-060,A-060-01,Bridge,A-060-01-B04/10,342691.5587,3313046.494,,65-82,,ANG2-A-060-01-B04/10,,,
A,A-060,A-060-01,Tracker,A-060-01-T06/11,342689.5997,3313001.076,180,,TR 16.A.08.1,ANG2-A-060-01-T06/11,,,
A,A-060,A-060-01,Bridge,A-060-01-B05/12,342691.5587,3313000.736,,40-64,,ANG2-A-060-01-B05/12,,,
A,A-060,A-060-01,Tracker,A-060-01-T07/13,342689.5997,3312955.318,180,,TR 16.A.08.4,ANG2-A-060-01-T07/13,,,
A,A-061,A-061-01,Tracker,A-061-01-T01/01,342700.3997,3313224.116,180,,TR 18.A.07.2,ANG2-A-061-01-T01/01,,,
A,A-061,A-061-01,Bridge,A-061-01-B01/02,342702.3587,3313223.776,,65-82,,ANG2-A-061-01-B01/02,,,
A,A-061,A-061-01,Tracker,A-061-01-T02/03,342700.3997,3313178.358,180,,TR 18.A.08.3,ANG2-A-061-01-T02/03,,,
A,A-061,A-061-01,Bridge,A-061-01-B02/04,342702.3587,3313178.018,,65-82,,ANG2-A-061-01-B02/04,,,
A,A-061,A-061-01,Tracker,A-061-01-T03/05,342700.3997,3313132.6,180,,TR 18.A.08.5,ANG2-A-061-01-T03/05,,,
A,A-061,A-061-01,Bridge,A-061-01-B03/06,342702.3587,3313132.26,,65-82,,ANG2-A-061-01-B03/06,,,
A,A-061,A-061-01,Tracker,A-061-01-T04/07,342700.3997,3313086.842,180,,TR 18.A.16.3,ANG2-A-061-01-T04/07,,,
A,A-061,A-061-01,Dock,A-061-01-D01/08,342700.3464,3313086.417,,76-105,,ANG2-A-061-01-D01/08,,,
A,A-061,A-061-01,Tracker,A-061-01-T05/09,342700.3997,3313040.884,180,,TR 18.A.16.6,ANG2-A-061-01-T05/09,,,
A,A-061,A-061-01,Bridge,A-061-01-B04/10,342702.3587,3313040.544,,40-64,,ANG2-A-061-01-B04/10,,,
A,A-061,A-061-01,Tracker,A-061-01-T06/11,342700.3997,3312995.126,180,,TR 16.A.08.2,ANG2-A-061-01-T06/11,,,
A,A-061,A-061-01,Bridge,A-061-01-B05/12,342702.3587,3312994.786,,40-64,,ANG2-A-061-01-B05/12,,,
A,A-061,A-061-01,Tracker,A-061-01-T07/13,342700.3997,3312949.368,180,,TR 16.A.08.5,ANG2-A-061-01-T07/13,,,
A,A-062,A-062-01,Tracker,A-062-01-T01/01,342711.1997,3313218.166,180,,TR 18.A.08.1,ANG2-A-062-01-T01/01,,,
A,A-062,A-062-01,Bridge,A-062-01-B01/02,342713.1587,3313217.826,,40-64,,ANG2-A-062-01-B01/02,,,
A,A-062,A-062-01,Tracker,A-062-01-T02/03,342711.1997,3313172.408,180,,TR 18.A.08.4,ANG2-A-062-01-T02/03,,,
A,A-062,A-062-01,Bridge,A-062-01-B02/04,342713.1587,3313172.068,,40-64,,ANG2-A-062-01-B02/04,,,
A,A-062,A-062-01,Tracker,A-062-01-T03/05,342711.1997,3313126.65,180,,TR 18.A.08.6,ANG2-A-062-01-T03/05,,,
A,A-062,A-062-01,Bridge,A-062-01-B03/06,342713.1587,3313126.31,,40-64,,ANG2-A-062-01-B03/06,,,
A,A-062,A-062-01,Tracker,A-062-01-T04/07,342711.1997,3313080.892,180,,TR 18.A.17.1,ANG2-A-062-01-T04/07,,,
A,A-062,A-062-01,Dock,A-062-01-D01/08,342711.1464,3313080.467,,76-105,,ANG2-A-062-01-D01/08,,,
A,A-062,A-062-01,Tracker,A-062-01-T05/09,342711.1997,3313034.934,180,,TR 18.A.17.4,ANG2-A-062-01-T05/09,,,
A,A-062,A-062-01,Bridge,A-062-01-B04/10,342713.1587,3313034.594,,40-64,,ANG2-A-062-01-B04/10,,,
A,A-062,A-062-01,Tracker,A-062-01-T06/11,342711.1997,3312989.176,180,,TR 16.A.08.3,ANG2-A-062-01-T06/11,,,
A,A-062,A-062-01,Bridge,A-062-01-B05/12,342713.1587,3312988.836,,40-64,,ANG2-A-062-01-B05/12,,,
A,A-062,A-062-01,Tracker,A-062-01-T07/13,342711.1997,3312943.418,180,,TR 16.A.08.6,ANG2-A-062-01-T07/13,,,
A,A-063,A-063-01,Tracker,A-063-01-T01/01,342721.9997,3313212.216,180,,TR 18.A.08.2,ANG2-A-063-01-T01/01,,,
A,A-063,A-063-01,Bridge,A-063-01-B01/02,342723.9587,3313211.876,,40-64,,ANG2-A-063-01-B01/02,,,
A,A-063,A-063-01,Tracker,A-063-01-T02/03,342721.9997,3313166.458,180,,TR 18.A.09.3,ANG2-A-063-01-T02/03,,,
A,A-063,A-063-01,Bridge,A-063-01-B02/04,342723.9587,3313166.118,,65-82,,ANG2-A-063-01-B02/04,,,
A,A-063,A-063-01,Tracker,A-063-01-T03/05,342721.9997,3313120.7,180,,TR 18.A.09.5,ANG2-A-063-01-T03/05,,,
A,A-063,A-063-01,Bridge,A-063-01-B03/06,342723.9587,3313120.36,,65-82,,ANG2-A-063-01-B03/06,,,
A,A-063,A-063-01,Tracker,A-063-01-T04/07,342721.9997,3313074.942,180,,TR 18.A.17.2,ANG2-A-063-01-T04/07,,,
A,A-063,A-063-01,Dock,A-063-01-D01/08,342721.9464,3313074.517,,76-105,,ANG2-A-063-01-D01/08,,,
A,A-063,A-063-01,Tracker,A-063-01-T05/09,342721.9997,3313028.984,180,,TR 18.A.17.5,ANG2-A-063-01-T05/09,,,
A,A-063,A-063-01,Bridge,A-063-01-B04/10,342723.9587,3313028.644,,40-64,,ANG2-A-063-01-B04/10,,,
A,A-063,A-063-01,Tracker,A-063-01-T06/11,342721.9997,3312983.226,180,,TR 16.A.01.1,ANG2-A-063-01-T06/11,,,
A,A-063,A-063-01,Bridge,A-063-01-B05/12,342723.9587,3312982.886,,40-64,,ANG2-A-063-01-B05/12,,,
A,A-063,A-063-01,Tracker,A-063-01-T07/13,342721.9997,3312937.468,180,,TR 16.A.01.2,ANG2-A-063-01-T07/13,,,
A,A-064,A-064-01,Tracker,A-064-01-T01/01,342732.7997,3313206.266,180,,TR 18.A.09.1,ANG2-A-064-01-T01/01,,,
A,A-064,A-064-01,Bridge,A-064-01-B01/02,342734.7587,3313205.926,,40-64,,ANG2-A-064-01-B01/02,,,
A,A-064,A-064-01,Tracker,A-064-01-T02/03,342732.7997,3313160.508,180,,TR 18.A.09.4,ANG2-A-064-01-T02/03,,,
A,A-064,A-064-01,Bridge,A-064-01-B02/04,342734.7587,3313160.168,,40-64,,ANG2-A-064-01-B02/04,,,
A,A-064,A-064-01,Tracker,A-064-01-T03/05,342732.7997,3313114.75,180,,TR 18.A.09.6,ANG2-A-064-01-T03/05,,,
A,A-064,A-064-01,Bridge,A-064-01-B03/06,342734.7587,3313114.41,,40-64,,ANG2-A-064-01-B03/06,,,
A,A-064,A-064-01,Tracker,A-064-01-T04/07,342732.7997,3313068.992,180,,TR 18.A.17.3,ANG2-A-064-01-T04/07,,,
A,A-064,A-064-01,Dock,A-064-01-D01/08,342732.7464,3313068.567,,76-105,,ANG2-A-064-01-D01/08,,,
A,A-064,A-064-01,Tracker,A-064-01-T05/09,342732.7997,3313023.034,180,,TR 18.A.17.6,ANG2-A-064-01-T05/09,,,
A,A-064,A-064-01,Bridge,A-064-01-B04/10,342734.7587,3313022.694,,40-64,,ANG2-A-064-01-B04/10,,,
A,A-064,A-064-01,Tracker,A-064-01-T06/11,342732.7997,3312977.276,180,,TR 16.A.01.3,ANG2-A-064-01-T06/11,,,
A,A-065,A-065-01,Tracker,A-065-01-T01/01,342743.5997,3313200.316,180,,TR 18.A.09.2,ANG2-A-065-01-T01/01,,,
A,A-065,A-065-01,Bridge,A-065-01-B01/02,342745.5587,3313199.976,,40-64,,ANG2-A-065-01-B01/02,,,
A,A-065,A-065-01,Tracker,A-065-01-T02/03,342743.5997,3313154.558,180,,TR 18.A.10.3,ANG2-A-065-01-T02/03,,,
A,A-065,A-065-01,Bridge,A-065-01-B02/04,342745.5587,3313154.218,,65-82,,ANG2-A-065-01-B02/04,,,
A,A-065,A-065-01,Tracker,A-065-01-T03/05,342743.5997,3313108.8,180,,TR 18.A.10.5,ANG2-A-065-01-T03/05,,,
A,A-065,A-065-01,Bridge,A-065-01-B03/06,342745.5587,3313108.46,,65-82,,ANG2-A-065-01-B03/06,,,
A,A-065,A-065-01,Tracker,A-065-01-T04/07,342743.5997,3313063.042,180,,TR 18.A.18.1,ANG2-A-065-01-T04/07,,,
A,A-065,A-065-01,Dock,A-065-01-D01/08,342743.5464,3313062.617,,76-105,,ANG2-A-065-01-D01/08,,,
A,A-065,A-065-01,Tracker,A-065-01-T05/09,342743.5997,3313017.084,180,,TR 18.A.18.4,ANG2-A-065-01-T05/09,,,
